po_id,supplier_id,sku_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,unit_cost,status
PO-002297,SUP-02,SKU-00008,WH-QLD,2026-02-24,2026-03-06,2026-03-06,424.0,424.0,1.67,Received
PO-002298,SUP-04,SKU-00005,WH-VIC,2026-02-24,2026-03-14,2026-03-15,69.0,58.0,2.29,Late
PO-002299,SUP-05,SKU-00007,WH-VIC,2026-02-24,2026-03-05,2026-03-03,360.0,360.0,2.62,Received
PO-002300,SUP-03,SKU-00010,WH-VIC,2026-02-24,2026-03-15,2026-03-14,288.0,288.0,4.29,Received
PO-002301,SUP-03,SKU-00010,WH-WA,2026-02-24,2026-03-15,2026-03-15,153.0,153.0,4.29,Received
PO-002302,SUP-05,SKU-00013,WH-WA,2026-02-24,2026-03-05,2026-03-05,185.0,185.0,2.42,Received
PO-002303,SUP-06,SKU-00003,WH-NSW,2026-02-25,2026-03-01,2026-03-01,191.0,191.0,5.99,Received
PO-002304,SUP-04,SKU-00011,WH-NSW,2026-02-25,2026-03-15,2026-03-15,115.0,115.0,5.92,Received
PO-002305,SUP-05,SKU-00013,WH-NSW,2026-02-25,2026-03-06,2026-03-06,174.0,174.0,2.42,Received
PO-002306,SUP-05,SKU-00017,WH-NSW,2026-02-25,2026-03-06,2026-03-06,183.0,183.0,1.83,Received
PO-002307,SUP-02,SKU-00002,WH-VIC,2026-02-25,2026-03-07,2026-03-08,584.0,584.0,2.21,Late
PO-002308,SUP-06,SKU-00003,WH-VIC,2026-02-25,2026-03-01,2026-02-27,145.0,145.0,5.99,Received
PO-002309,SUP-06,SKU-00003,WH-WA,2026-02-25,2026-03-01,2026-03-01,70.0,70.0,5.99,Received
PO-002310,SUP-02,SKU-00018,WH-WA,2026-02-25,2026-03-07,2026-03-06,205.0,205.0,2.32,Received
PO-002311,SUP-02,SKU-00018,WH-NSW,2026-02-26,2026-03-08,2026-03-08,227.0,227.0,2.32,Received
PO-002312,SUP-05,SKU-00023,WH-NSW,2026-02-26,2026-03-07,2026-03-07,256.0,256.0,2.48,Received
PO-002313,SUP-02,SKU-00002,WH-QLD,2026-02-26,2026-03-08,2026-03-08,222.0,222.0,2.21,Received
PO-002314,SUP-04,SKU-00005,WH-QLD,2026-02-26,2026-03-16,2026-03-15,140.0,140.0,2.29,Received
PO-002315,SUP-06,SKU-00009,WH-QLD,2026-02-26,2026-03-02,2026-03-02,100.0,100.0,4.65,Received
PO-002316,SUP-03,SKU-00010,WH-QLD,2026-02-26,2026-03-17,2026-03-17,236.0,236.0,4.29,Received
PO-002317,SUP-01,SKU-00015,WH-QLD,2026-02-26,2026-03-02,2026-03-02,90.0,90.0,2.27,Received
PO-002318,SUP-06,SKU-00009,WH-VIC,2026-02-26,2026-03-02,2026-03-02,105.0,105.0,4.65,Received
PO-002319,SUP-05,SKU-00023,WH-VIC,2026-02-26,2026-03-07,2026-03-05,193.0,193.0,2.48,Received
PO-002320,SUP-02,SKU-00024,WH-VIC,2026-02-26,2026-03-08,2026-03-10,343.0,343.0,1.36,Late
PO-002321,SUP-05,SKU-00007,WH-WA,2026-02-26,2026-03-07,2026-03-10,106.0,106.0,2.62,Late
PO-002322,SUP-07,SKU-00012,WH-WA,2026-02-26,2026-03-06,2026-03-06,57.0,57.0,2.93,Received
PO-002323,SUP-05,SKU-00023,WH-WA,2026-02-26,2026-03-07,2026-03-09,115.0,115.0,2.48,Late
PO-002324,SUP-02,SKU-00024,WH-WA,2026-02-26,2026-03-08,2026-03-10,56.0,56.0,1.36,Late
PO-002325,SUP-06,SKU-00009,WH-NSW,2026-02-27,2026-03-03,2026-03-02,226.0,226.0,4.65,Received
PO-002326,SUP-01,SKU-00015,WH-NSW,2026-02-27,2026-03-03,2026-03-01,128.0,128.0,2.27,Received
PO-002327,SUP-05,SKU-00007,WH-QLD,2026-02-27,2026-03-08,2026-03-08,345.0,345.0,2.62,Received
PO-002328,SUP-05,SKU-00013,WH-QLD,2026-02-27,2026-03-08,2026-03-06,443.0,443.0,2.42,Received
PO-002329,SUP-02,SKU-00014,WH-QLD,2026-02-27,2026-03-09,2026-03-09,123.0,123.0,4.12,Received
PO-002330,SUP-05,SKU-00023,WH-QLD,2026-02-27,2026-03-08,2026-03-09,274.0,274.0,2.48,Late
PO-002331,SUP-05,SKU-00001,WH-VIC,2026-02-27,2026-03-08,2026-03-08,315.0,315.0,1.57,Received
PO-002332,SUP-02,SKU-00004,WH-VIC,2026-02-27,2026-03-18,2026-03-18,276.0,276.0,5.29,Received
PO-002333,SUP-01,SKU-00015,WH-VIC,2026-02-27,2026-03-03,2026-03-06,210.0,210.0,2.27,Late
PO-002334,SUP-07,SKU-00006,WH-WA,2026-02-27,2026-03-07,2026-03-07,84.0,84.0,4.07,Received
PO-002335,SUP-06,SKU-00009,WH-WA,2026-02-27,2026-03-03,2026-03-03,149.0,149.0,4.65,Received
PO-002336,SUP-02,SKU-00014,WH-WA,2026-02-27,2026-03-09,2026-03-10,124.0,124.0,4.12,Late
PO-002337,SUP-06,SKU-00019,WH-WA,2026-02-27,2026-03-03,2026-03-05,55.0,55.0,5.36,Late
PO-002338,SUP-05,SKU-00007,WH-NSW,2026-02-28,2026-03-09,2026-03-13,203.0,203.0,2.62,Late
PO-002339,SUP-03,SKU-00010,WH-NSW,2026-02-28,2026-03-19,2026-03-20,175.0,175.0,4.29,Late
PO-002340,SUP-07,SKU-00022,WH-NSW,2026-02-28,2026-03-08,2026-03-07,175.0,175.0,3.85,Received
PO-002341,SUP-02,SKU-00024,WH-NSW,2026-02-28,2026-03-10,2026-03-10,284.0,284.0,1.36,Received
PO-002342,SUP-05,SKU-00001,WH-QLD,2026-02-28,2026-03-09,2026-03-12,239.0,239.0,1.57,Late
PO-002343,SUP-02,SKU-00004,WH-QLD,2026-02-28,2026-03-19,2026-03-19,161.0,161.0,5.29,Received
PO-002344,SUP-05,SKU-00017,WH-QLD,2026-02-28,2026-03-09,2026-03-09,371.0,371.0,1.83,Received
PO-002345,SUP-02,SKU-00018,WH-QLD,2026-02-28,2026-03-10,2026-03-09,295.0,295.0,2.32,Received
PO-002346,SUP-06,SKU-00019,WH-QLD,2026-02-28,2026-03-04,2026-03-05,212.0,212.0,5.36,Late
PO-002347,SUP-02,SKU-00008,WH-VIC,2026-02-28,2026-03-10,2026-03-09,379.0,379.0,1.67,Received
PO-002348,SUP-05,SKU-00013,WH-VIC,2026-02-28,2026-03-09,2026-03-10,309.0,309.0,2.42,Late
PO-002349,SUP-07,SKU-00022,WH-VIC,2026-02-28,2026-03-08,2026-03-11,72.0,72.0,3.85,Late
PO-002350,SUP-01,SKU-00015,WH-WA,2026-02-28,2026-03-04,2026-03-03,80.0,80.0,2.27,Received
PO-002351,SUP-02,SKU-00016,WH-WA,2026-02-28,2026-03-19,2026-03-19,56.0,56.0,2.03,Received
PO-002352,SUP-05,SKU-00017,WH-WA,2026-02-28,2026-03-09,2026-03-09,171.0,171.0,1.83,Received
PO-002353,SUP-06,SKU-00003,WH-QLD,2026-03-01,2026-03-05,2026-03-05,118.0,118.0,5.99,Received
PO-002354,SUP-02,SKU-00016,WH-QLD,2026-03-01,2026-03-20,2026-03-21,234.0,234.0,2.03,Late
PO-002355,SUP-07,SKU-00022,WH-QLD,2026-03-01,2026-03-09,2026-03-09,58.0,58.0,3.85,Received
PO-002356,SUP-07,SKU-00006,WH-VIC,2026-03-01,2026-03-09,2026-03-10,73.0,73.0,4.07,Late
PO-002357,SUP-05,SKU-00017,WH-VIC,2026-03-01,2026-03-10,2026-03-10,164.0,164.0,1.83,Received
PO-002358,SUP-06,SKU-00019,WH-VIC,2026-03-01,2026-03-05,2026-03-05,194.0,194.0,5.36,Received
PO-002359,SUP-07,SKU-00020,WH-VIC,2026-03-01,2026-03-21,2026-03-22,247.0,247.0,5.2,Late
PO-002360,SUP-05,SKU-00001,WH-WA,2026-03-01,2026-03-10,2026-03-10,211.0,211.0,1.57,Received
PO-002361,SUP-05,SKU-00013,WH-WA,2026-03-01,2026-03-10,2026-03-10,189.0,189.0,2.42,Received
PO-002362,SUP-07,SKU-00022,WH-WA,2026-03-01,2026-03-09,2026-03-07,68.0,68.0,3.85,Received
PO-002363,SUP-07,SKU-00012,WH-NSW,2026-03-02,2026-03-10,2026-03-09,53.0,53.0,2.93,Received
PO-002364,SUP-05,SKU-00017,WH-NSW,2026-03-02,2026-03-11,2026-03-15,134.0,134.0,1.83,Late
PO-002365,SUP-07,SKU-00006,WH-QLD,2026-03-02,2026-03-10,2026-03-10,174.0,174.0,4.07,Received
PO-002366,SUP-07,SKU-00012,WH-QLD,2026-03-02,2026-03-10,2026-03-09,80.0,80.0,2.93,Received
PO-002367,SUP-04,SKU-00011,WH-VIC,2026-03-02,2026-03-20,2026-03-20,146.0,146.0,5.92,Received
PO-002368,SUP-02,SKU-00014,WH-VIC,2026-03-02,2026-03-12,2026-03-12,300.0,300.0,4.12,Received
PO-002369,SUP-02,SKU-00016,WH-VIC,2026-03-02,2026-03-21,2026-03-21,76.0,76.0,2.03,Received
PO-002370,SUP-04,SKU-00021,WH-VIC,2026-03-02,2026-03-20,2026-03-18,149.0,149.0,2.1,Received
PO-002371,SUP-04,SKU-00005,WH-WA,2026-03-02,2026-03-20,2026-03-20,65.0,65.0,2.29,Received
PO-002372,SUP-02,SKU-00002,WH-NSW,2026-03-03,2026-03-13,2026-03-13,327.0,327.0,2.21,Received
PO-002373,SUP-06,SKU-00003,WH-NSW,2026-03-03,2026-03-07,2026-03-06,178.0,178.0,5.99,Received
PO-002374,SUP-02,SKU-00014,WH-NSW,2026-03-03,2026-03-13,2026-03-12,365.0,301.0,4.12,Received
PO-002375,SUP-05,SKU-00023,WH-NSW,2026-03-03,2026-03-12,2026-03-11,260.0,260.0,2.48,Received
PO-002376,SUP-02,SKU-00018,WH-VIC,2026-03-03,2026-03-13,2026-03-14,356.0,356.0,2.32,Late
PO-002377,SUP-06,SKU-00003,WH-WA,2026-03-03,2026-03-07,2026-03-07,66.0,66.0,5.99,Received
PO-002378,SUP-07,SKU-00020,WH-WA,2026-03-03,2026-03-23,2026-03-26,118.0,118.0,5.2,Late
PO-002379,SUP-02,SKU-00008,WH-NSW,2026-03-04,2026-03-14,2026-03-15,207.0,207.0,1.67,Late
PO-002380,SUP-01,SKU-00015,WH-NSW,2026-03-04,2026-03-08,2026-03-08,153.0,153.0,2.27,Received
PO-002381,SUP-02,SKU-00016,WH-NSW,2026-03-04,2026-03-23,2026-03-22,76.0,76.0,2.03,Received
PO-002382,SUP-06,SKU-00019,WH-NSW,2026-03-04,2026-03-08,2026-03-08,150.0,150.0,5.36,Received
PO-002383,SUP-02,SKU-00008,WH-QLD,2026-03-04,2026-03-14,2026-03-15,383.0,383.0,1.67,Late
PO-002384,SUP-04,SKU-00011,WH-QLD,2026-03-04,2026-03-22,2026-03-22,102.0,102.0,5.92,Received
PO-002385,SUP-05,SKU-00013,WH-QLD,2026-03-04,2026-03-13,2026-03-12,422.0,422.0,2.42,Received
PO-002386,SUP-05,SKU-00017,WH-QLD,2026-03-04,2026-03-13,2026-03-13,419.0,419.0,1.83,Received
PO-002387,SUP-05,SKU-00007,WH-WA,2026-03-04,2026-03-13,2026-03-13,101.0,101.0,2.62,Received
PO-002388,SUP-05,SKU-00001,WH-NSW,2026-03-05,2026-03-14,2026-03-16,196.0,196.0,1.57,Late
PO-002389,SUP-05,SKU-00013,WH-NSW,2026-03-05,2026-03-14,2026-03-14,189.0,189.0,2.42,Received
PO-002390,SUP-04,SKU-00021,WH-QLD,2026-03-05,2026-03-23,2026-03-23,122.0,122.0,2.1,Received
PO-002391,SUP-05,SKU-00023,WH-QLD,2026-03-05,2026-03-14,2026-03-16,292.0,292.0,2.48,Late
PO-002392,SUP-05,SKU-00001,WH-VIC,2026-03-05,2026-03-14,2026-03-14,246.0,246.0,1.57,Received
PO-002393,SUP-06,SKU-00003,WH-VIC,2026-03-05,2026-03-09,2026-03-09,172.0,172.0,5.99,Received
PO-002394,SUP-05,SKU-00007,WH-VIC,2026-03-05,2026-03-14,2026-03-15,340.0,340.0,2.62,Late
PO-002395,SUP-05,SKU-00017,WH-VIC,2026-03-05,2026-03-14,2026-03-13,139.0,139.0,1.83,Received
PO-002396,SUP-02,SKU-00002,WH-WA,2026-03-05,2026-03-15,2026-03-16,75.0,75.0,2.21,Late
PO-002397,SUP-07,SKU-00012,WH-WA,2026-03-05,2026-03-13,2026-03-13,62.0,62.0,2.93,Received
PO-002398,SUP-06,SKU-00009,WH-NSW,2026-03-06,2026-03-10,2026-03-11,170.0,170.0,4.65,Late
PO-002399,SUP-05,SKU-00001,WH-QLD,2026-03-06,2026-03-15,2026-03-16,161.0,161.0,1.57,Late
PO-002400,SUP-06,SKU-00009,WH-QLD,2026-03-06,2026-03-10,2026-03-10,92.0,92.0,4.65,Received
PO-002401,SUP-01,SKU-00015,WH-QLD,2026-03-06,2026-03-10,2026-03-09,99.0,99.0,2.27,Received
PO-002402,SUP-07,SKU-00020,WH-QLD,2026-03-06,2026-03-26,2026-03-29,297.0,297.0,5.2,Late
PO-002403,SUP-02,SKU-00002,WH-VIC,2026-03-06,2026-03-16,2026-03-16,446.0,446.0,2.21,Received
PO-002404,SUP-04,SKU-00005,WH-VIC,2026-03-06,2026-03-24,2026-03-25,62.0,62.0,2.29,Late
PO-002405,SUP-06,SKU-00009,WH-VIC,2026-03-06,2026-03-10,2026-03-09,88.0,88.0,4.65,Received
PO-002406,SUP-01,SKU-00015,WH-VIC,2026-03-06,2026-03-10,2026-03-10,220.0,220.0,2.27,Received
PO-002407,SUP-05,SKU-00013,WH-WA,2026-03-06,2026-03-15,2026-03-15,178.0,162.0,2.42,Received
PO-002408,SUP-02,SKU-00014,WH-WA,2026-03-06,2026-03-16,2026-03-16,143.0,143.0,4.12,Received
PO-002409,SUP-01,SKU-00015,WH-WA,2026-03-06,2026-03-10,2026-03-10,86.0,86.0,2.27,Received
PO-002410,SUP-05,SKU-00017,WH-WA,2026-03-06,2026-03-15,2026-03-16,178.0,178.0,1.83,Late
PO-002411,SUP-05,SKU-00023,WH-WA,2026-03-06,2026-03-15,2026-03-15,97.0,97.0,2.48,Received
PO-002412,SUP-06,SKU-00003,WH-NSW,2026-03-07,2026-03-11,2026-03-11,186.0,186.0,5.99,Received
PO-002413,SUP-07,SKU-00006,WH-NSW,2026-03-07,2026-03-15,2026-03-13,131.0,131.0,4.07,Received
PO-002414,SUP-02,SKU-00018,WH-NSW,2026-03-07,2026-03-17,2026-03-17,299.0,299.0,2.32,Received
PO-002415,SUP-07,SKU-00020,WH-NSW,2026-03-07,2026-03-27,2026-03-27,227.0,227.0,5.2,Received
PO-002416,SUP-02,SKU-00002,WH-QLD,2026-03-07,2026-03-17,2026-03-17,237.0,237.0,2.21,Received
PO-002417,SUP-05,SKU-00007,WH-QLD,2026-03-07,2026-03-16,2026-03-15,368.0,368.0,2.62,Received
PO-002418,SUP-06,SKU-00019,WH-QLD,2026-03-07,2026-03-11,2026-03-11,267.0,267.0,5.36,Received
PO-002419,SUP-05,SKU-00013,WH-VIC,2026-03-07,2026-03-16,2026-03-16,232.0,232.0,2.42,Received
PO-002420,SUP-05,SKU-00023,WH-VIC,2026-03-07,2026-03-16,2026-03-15,217.0,217.0,2.48,Received
PO-002421,SUP-02,SKU-00024,WH-VIC,2026-03-07,2026-03-17,2026-03-17,357.0,357.0,1.36,Received
PO-002422,SUP-07,SKU-00006,WH-WA,2026-03-07,2026-03-15,2026-03-13,77.0,77.0,4.07,Received
PO-002423,SUP-06,SKU-00009,WH-WA,2026-03-07,2026-03-11,2026-03-11,152.0,152.0,4.65,Received
PO-002424,SUP-02,SKU-00018,WH-WA,2026-03-07,2026-03-17,2026-03-18,229.0,229.0,2.32,Late
PO-002425,SUP-04,SKU-00021,WH-WA,2026-03-07,2026-03-25,2026-03-28,107.0,107.0,2.1,Late
PO-002426,SUP-02,SKU-00024,WH-WA,2026-03-07,2026-03-17,2026-03-16,57.0,57.0,1.36,Received
PO-002427,SUP-02,SKU-00004,WH-NSW,2026-03-08,2026-03-27,2026-03-28,93.0,93.0,5.29,Late
PO-002428,SUP-05,SKU-00007,WH-NSW,2026-03-08,2026-03-17,2026-03-17,257.0,257.0,2.62,Received
PO-002429,SUP-04,SKU-00021,WH-NSW,2026-03-08,2026-03-26,2026-03-24,56.0,56.0,2.1,Received
PO-002430,SUP-07,SKU-00022,WH-NSW,2026-03-08,2026-03-16,2026-03-16,156.0,156.0,3.85,Received
PO-002431,SUP-02,SKU-00018,WH-QLD,2026-03-08,2026-03-18,2026-03-19,310.0,218.0,2.32,Late
PO-002432,SUP-03,SKU-00010,WH-VIC,2026-03-08,2026-03-27,2026-03-27,283.0,283.0,4.29,Received
PO-002433,SUP-02,SKU-00014,WH-VIC,2026-03-08,2026-03-18,2026-03-18,283.0,283.0,4.12,Received
PO-002434,SUP-06,SKU-00019,WH-VIC,2026-03-08,2026-03-12,2026-03-12,199.0,199.0,5.36,Received
PO-002435,SUP-05,SKU-00001,WH-WA,2026-03-08,2026-03-17,2026-03-17,167.0,167.0,1.57,Received
PO-002436,SUP-02,SKU-00004,WH-WA,2026-03-08,2026-03-27,2026-03-27,69.0,69.0,5.29,Received
PO-002437,SUP-05,SKU-00017,WH-NSW,2026-03-09,2026-03-18,2026-03-19,186.0,186.0,1.83,Late
PO-002438,SUP-02,SKU-00024,WH-NSW,2026-03-09,2026-03-19,2026-03-19,239.0,239.0,1.36,Received
PO-002439,SUP-06,SKU-00003,WH-QLD,2026-03-09,2026-03-13,2026-03-13,121.0,121.0,5.99,Received
PO-002440,SUP-04,SKU-00005,WH-QLD,2026-03-09,2026-03-27,2026-03-27,139.0,139.0,2.29,Received
PO-002441,SUP-02,SKU-00014,WH-QLD,2026-03-09,2026-03-19,2026-03-19,113.0,113.0,4.12,Received
PO-002442,SUP-05,SKU-00017,WH-QLD,2026-03-09,2026-03-18,2026-03-18,365.0,365.0,1.83,Received
PO-002443,SUP-02,SKU-00008,WH-VIC,2026-03-09,2026-03-19,2026-03-19,304.0,304.0,1.67,Received
PO-002444,SUP-07,SKU-00022,WH-VIC,2026-03-09,2026-03-17,2026-03-15,68.0,55.0,3.85,Received
PO-002445,SUP-04,SKU-00005,WH-NSW,2026-03-10,2026-03-28,2026-03-29,71.0,53.0,2.29,Late
PO-002446,SUP-02,SKU-00008,WH-NSW,2026-03-10,2026-03-20,2026-03-20,149.0,149.0,1.67,Received
PO-002447,SUP-04,SKU-00011,WH-NSW,2026-03-10,2026-03-28,2026-03-27,116.0,116.0,5.92,Received
PO-002448,SUP-05,SKU-00023,WH-NSW,2026-03-10,2026-03-19,2026-03-19,301.0,301.0,2.48,Received
PO-002449,SUP-07,SKU-00006,WH-QLD,2026-03-10,2026-03-18,2026-03-18,154.0,154.0,4.07,Received
PO-002450,SUP-07,SKU-00012,WH-QLD,2026-03-10,2026-03-18,2026-03-18,82.0,82.0,2.93,Received
PO-002451,SUP-05,SKU-00023,WH-QLD,2026-03-10,2026-03-19,2026-03-19,281.0,281.0,2.48,Received
PO-002452,SUP-06,SKU-00003,WH-VIC,2026-03-10,2026-03-14,2026-03-14,157.0,157.0,5.99,Received
PO-002453,SUP-05,SKU-00007,WH-WA,2026-03-10,2026-03-19,2026-03-19,98.0,98.0,2.62,Received
PO-002454,SUP-03,SKU-00010,WH-WA,2026-03-10,2026-03-29,2026-03-30,132.0,132.0,4.29,Late
PO-002455,SUP-04,SKU-00011,WH-WA,2026-03-10,2026-03-28,2026-03-26,69.0,69.0,5.92,Received
PO-002456,SUP-02,SKU-00002,WH-NSW,2026-03-11,2026-03-21,2026-03-21,346.0,346.0,2.21,Received
PO-002457,SUP-06,SKU-00009,WH-NSW,2026-03-11,2026-03-15,2026-03-15,189.0,189.0,4.65,Received
PO-002458,SUP-01,SKU-00015,WH-NSW,2026-03-11,2026-03-15,2026-03-14,133.0,133.0,2.27,Received
PO-002459,SUP-06,SKU-00019,WH-NSW,2026-03-11,2026-03-15,2026-03-13,172.0,172.0,5.36,Received
PO-002460,SUP-05,SKU-00013,WH-QLD,2026-03-11,2026-03-20,2026-03-20,377.0,377.0,2.42,Received
PO-002461,SUP-05,SKU-00001,WH-VIC,2026-03-11,2026-03-20,2026-03-18,236.0,236.0,1.57,Received
PO-002462,SUP-01,SKU-00015,WH-VIC,2026-03-11,2026-03-15,2026-03-13,208.0,208.0,2.27,Received
PO-002463,SUP-02,SKU-00018,WH-VIC,2026-03-11,2026-03-21,2026-03-22,291.0,291.0,2.32,Late
PO-002464,SUP-06,SKU-00003,WH-WA,2026-03-11,2026-03-15,2026-03-15,69.0,69.0,5.99,Received
PO-002465,SUP-05,SKU-00013,WH-WA,2026-03-11,2026-03-20,2026-03-21,191.0,191.0,2.42,Late
PO-002466,SUP-01,SKU-00015,WH-WA,2026-03-11,2026-03-15,2026-03-17,84.0,84.0,2.27,Late
PO-002467,SUP-07,SKU-00012,WH-NSW,2026-03-12,2026-03-20,2026-03-18,53.0,53.0,2.93,Received
PO-002468,SUP-05,SKU-00013,WH-NSW,2026-03-12,2026-03-21,2026-03-21,163.0,163.0,2.42,Received
PO-002469,SUP-02,SKU-00014,WH-NSW,2026-03-12,2026-03-22,2026-03-22,445.0,445.0,4.12,Received
PO-002470,SUP-05,SKU-00001,WH-QLD,2026-03-12,2026-03-21,2026-03-21,173.0,173.0,1.57,Received
PO-002471,SUP-02,SKU-00008,WH-QLD,2026-03-12,2026-03-22,2026-03-22,441.0,441.0,1.67,Received
PO-002472,SUP-06,SKU-00009,WH-QLD,2026-03-12,2026-03-16,2026-03-16,87.0,87.0,4.65,Received
PO-002473,SUP-07,SKU-00006,WH-VIC,2026-03-12,2026-03-20,2026-03-20,99.0,99.0,4.07,Received
PO-002474,SUP-05,SKU-00007,WH-VIC,2026-03-12,2026-03-21,2026-03-21,244.0,230.0,2.62,Received
PO-002475,SUP-04,SKU-00011,WH-VIC,2026-03-12,2026-03-30,2026-03-31,123.0,123.0,5.92,Late
PO-002476,SUP-05,SKU-00023,WH-WA,2026-03-12,2026-03-21,2026-03-22,94.0,94.0,2.48,Late
PO-002477,SUP-03,SKU-00010,WH-NSW,2026-03-13,2026-04-01,2026-04-01,157.0,157.0,4.29,Received
PO-002478,SUP-05,SKU-00007,WH-QLD,2026-03-13,2026-03-22,2026-03-23,316.0,316.0,2.62,Late
PO-002479,SUP-07,SKU-00022,WH-QLD,2026-03-13,2026-03-21,2026-03-20,75.0,75.0,3.85,Received
PO-002480,SUP-02,SKU-00002,WH-VIC,2026-03-13,2026-03-23,2026-03-22,432.0,432.0,2.21,Received
PO-002481,SUP-05,SKU-00017,WH-VIC,2026-03-13,2026-03-22,2026-03-22,192.0,192.0,1.83,Received
PO-002482,SUP-02,SKU-00014,WH-WA,2026-03-13,2026-03-23,2026-03-23,170.0,170.0,4.12,Received
PO-002483,SUP-05,SKU-00017,WH-WA,2026-03-13,2026-03-22,2026-03-22,186.0,186.0,1.83,Received
PO-002484,SUP-05,SKU-00001,WH-NSW,2026-03-14,2026-03-23,2026-03-24,130.0,130.0,1.57,Late
PO-002485,SUP-06,SKU-00003,WH-NSW,2026-03-14,2026-03-18,2026-03-18,164.0,164.0,5.99,Received
PO-002486,SUP-02,SKU-00002,WH-QLD,2026-03-14,2026-03-24,2026-03-24,225.0,225.0,2.21,Received
PO-002487,SUP-03,SKU-00010,WH-QLD,2026-03-14,2026-04-02,2026-04-02,225.0,225.0,4.29,Received
PO-002488,SUP-04,SKU-00021,WH-VIC,2026-03-14,2026-04-01,2026-03-31,161.0,161.0,2.1,Received
PO-002489,SUP-04,SKU-00005,WH-WA,2026-03-14,2026-04-01,2026-04-03,72.0,72.0,2.29,Late
PO-002490,SUP-06,SKU-00009,WH-WA,2026-03-14,2026-03-18,2026-03-18,102.0,102.0,4.65,Received
PO-002491,SUP-07,SKU-00012,WH-WA,2026-03-14,2026-03-22,2026-03-20,61.0,61.0,2.93,Received
PO-002492,SUP-02,SKU-00018,WH-WA,2026-03-14,2026-03-24,2026-03-24,185.0,185.0,2.32,Received
PO-002493,SUP-07,SKU-00022,WH-WA,2026-03-14,2026-03-22,2026-03-22,63.0,49.0,3.85,Received
PO-002494,SUP-01,SKU-00015,WH-NSW,2026-03-15,2026-03-19,2026-03-20,136.0,136.0,2.27,Late
PO-002495,SUP-05,SKU-00017,WH-NSW,2026-03-15,2026-03-24,2026-03-22,135.0,135.0,1.83,Received
PO-002496,SUP-07,SKU-00022,WH-NSW,2026-03-15,2026-03-23,2026-03-24,145.0,145.0,3.85,Late
PO-002497,SUP-02,SKU-00004,WH-QLD,2026-03-15,2026-04-03,2026-04-03,168.0,168.0,5.29,Received
PO-002498,SUP-02,SKU-00014,WH-QLD,2026-03-15,2026-03-25,2026-03-25,118.0,118.0,4.12,Received
PO-002499,SUP-01,SKU-00015,WH-QLD,2026-03-15,2026-03-19,2026-03-19,98.0,98.0,2.27,Received
PO-002500,SUP-06,SKU-00019,WH-QLD,2026-03-15,2026-03-19,2026-03-19,312.0,312.0,5.36,Received
PO-002501,SUP-02,SKU-00004,WH-VIC,2026-03-15,2026-04-03,2026-04-03,288.0,288.0,5.29,Received
PO-002502,SUP-06,SKU-00009,WH-VIC,2026-03-15,2026-03-19,2026-03-18,94.0,94.0,4.65,Received
PO-002503,SUP-02,SKU-00014,WH-VIC,2026-03-15,2026-03-25,2026-03-25,262.0,262.0,4.12,Received
PO-002504,SUP-06,SKU-00019,WH-VIC,2026-03-15,2026-03-19,2026-03-19,143.0,143.0,5.36,Received
PO-002505,SUP-07,SKU-00020,WH-VIC,2026-03-15,2026-04-04,2026-04-04,262.0,262.0,5.2,Received
PO-002506,SUP-02,SKU-00024,WH-VIC,2026-03-15,2026-03-25,2026-03-25,355.0,355.0,1.36,Received
PO-002507,SUP-05,SKU-00007,WH-WA,2026-03-15,2026-03-24,2026-03-22,97.0,97.0,2.62,Received
PO-002508,SUP-02,SKU-00016,WH-WA,2026-03-15,2026-04-03,2026-04-03,61.0,61.0,2.03,Received
PO-002509,SUP-07,SKU-00006,WH-NSW,2026-03-16,2026-03-24,2026-03-24,129.0,129.0,4.07,Received
PO-002510,SUP-05,SKU-00007,WH-NSW,2026-03-16,2026-03-25,2026-03-25,230.0,230.0,2.62,Received
PO-002511,SUP-04,SKU-00011,WH-QLD,2026-03-16,2026-04-03,2026-04-04,84.0,84.0,5.92,Late
PO-002512,SUP-05,SKU-00017,WH-QLD,2026-03-16,2026-03-25,2026-03-26,395.0,395.0,1.83,Late
PO-002513,SUP-05,SKU-00023,WH-QLD,2026-03-16,2026-03-25,2026-03-25,284.0,284.0,2.48,Received
PO-002514,SUP-06,SKU-00003,WH-VIC,2026-03-16,2026-03-20,2026-03-20,159.0,159.0,5.99,Received
PO-002515,SUP-05,SKU-00013,WH-VIC,2026-03-16,2026-03-25,2026-03-24,345.0,345.0,2.42,Received
PO-002516,SUP-05,SKU-00023,WH-VIC,2026-03-16,2026-03-25,2026-03-24,213.0,213.0,2.48,Received
PO-002517,SUP-05,SKU-00001,WH-WA,2026-03-16,2026-03-25,2026-03-25,227.0,227.0,1.57,Received
PO-002518,SUP-02,SKU-00002,WH-WA,2026-03-16,2026-03-26,2026-03-26,52.0,52.0,2.21,Received
PO-002519,SUP-07,SKU-00006,WH-WA,2026-03-16,2026-03-24,2026-03-28,96.0,70.0,4.07,Late
PO-002520,SUP-01,SKU-00015,WH-WA,2026-03-16,2026-03-20,2026-03-24,87.0,87.0,2.27,Late
PO-002521,SUP-06,SKU-00019,WH-WA,2026-03-16,2026-03-20,2026-03-21,66.0,66.0,5.36,Late
