decision_id,date,sku_id,location_type,location_id,recommended_order_qty,reorder_point,safety_stock_units,approved_qty,approver,override_flag,override_reason,decision_status
DEC-005754,2025-12-07,SKU-00014,Store,STR-06,63.0,70.5,42.3,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-005755,2025-12-07,SKU-00017,Store,STR-06,60.0,78.4,47.1,60.0,System Auto-Replenishment,False,,Auto-approved
DEC-005756,2025-12-07,SKU-00005,Store,STR-06,21.9,13.7,8.2,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005757,2025-12-07,SKU-00020,Store,STR-06,19.0,21.2,12.7,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-005758,2025-12-07,SKU-00023,Store,STR-06,41.0,54.9,33.0,41.0,System Auto-Replenishment,False,,Auto-approved
DEC-005759,2025-12-07,SKU-00021,Store,STR-06,16.0,15.7,9.4,16.0,System Auto-Replenishment,False,,Auto-approved
DEC-005760,2025-12-07,SKU-00001,Store,STR-06,52.0,72.8,43.7,52.0,System Auto-Replenishment,False,,Auto-approved
DEC-005761,2025-12-07,SKU-00014,Store,STR-07,50.0,48.2,28.9,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-005762,2025-12-07,SKU-00019,Store,STR-07,43.0,51.2,30.7,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-005763,2025-12-07,SKU-00010,Store,STR-07,26.0,34.5,20.7,26.0,System Auto-Replenishment,False,,Auto-approved
DEC-005764,2025-12-07,SKU-00018,Store,STR-07,72.0,82.1,49.2,72.0,System Auto-Replenishment,False,,Auto-approved
DEC-005765,2025-12-07,SKU-00017,Store,STR-07,86.0,86.2,51.7,86.0,System Auto-Replenishment,False,,Auto-approved
DEC-005766,2025-12-07,SKU-00003,Store,STR-07,57.0,70.5,42.3,57.0,System Auto-Replenishment,False,,Auto-approved
DEC-005767,2025-12-07,SKU-00014,Store,STR-08,27.0,32.2,19.3,27.0,System Auto-Replenishment,False,,Auto-approved
DEC-005768,2025-12-07,SKU-00023,Store,STR-08,45.0,47.3,28.4,45.0,System Auto-Replenishment,False,,Auto-approved
DEC-005769,2025-12-07,SKU-00019,Store,STR-08,23.0,22.9,13.8,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-005770,2025-12-07,SKU-00024,Store,STR-08,17.0,23.6,14.1,7.1,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005771,2025-12-08,SKU-00007,Store,STR-01,122.6,144.1,86.4,122.6,System Auto-Replenishment,False,,Auto-approved
DEC-005772,2025-12-08,SKU-00023,Store,STR-01,60.9,86.7,52.0,60.9,System Auto-Replenishment,False,,Auto-approved
DEC-005773,2025-12-08,SKU-00024,Store,STR-01,74.0,83.0,49.8,74.0,System Auto-Replenishment,False,,Auto-approved
DEC-005774,2025-12-08,SKU-00010,Store,Multiple,77.0,42.4,25.4,77.0,System Auto-Replenishment,False,,Auto-approved
DEC-005775,2025-12-08,SKU-00019,Store,STR-01,68.0,86.6,52.0,68.0,System Auto-Replenishment,False,,Auto-approved
DEC-005776,2025-12-08,SKU-00018,Store,Multiple,115.0,107.7,64.6,115.0,System Auto-Replenishment,False,,Auto-approved
DEC-005777,2025-12-08,SKU-00022,Store,STR-01,37.0,42.0,25.2,37.0,System Auto-Replenishment,False,,Auto-approved
DEC-005778,2025-12-08,SKU-00013,Store,STR-01,61.0,69.3,41.6,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-005779,2025-12-08,SKU-00015,Store,Multiple,90.0,75.0,45.0,90.0,System Auto-Replenishment,False,,Auto-approved
DEC-005780,2025-12-08,SKU-00011,Store,STR-02,17.0,18.1,10.8,17.0,System Auto-Replenishment,False,,Auto-approved
DEC-005781,2025-12-08,SKU-00016,Store,STR-02,18.0,25.2,15.1,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-005782,2025-12-08,SKU-00023,Store,STR-02,73.0,87.0,52.2,73.0,System Auto-Replenishment,False,,Auto-approved
DEC-005783,2025-12-08,SKU-00018,Store,STR-03,52.0,67.8,40.7,52.0,System Auto-Replenishment,False,,Auto-approved
DEC-005784,2025-12-08,SKU-00013,Store,Multiple,213.0,112.8,67.7,152.5,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005785,2025-12-08,SKU-00006,Store,STR-03,42.0,43.5,26.1,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-005786,2025-12-08,SKU-00020,Store,STR-03,30.0,41.9,25.1,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005787,2025-12-08,SKU-00015,Store,STR-04,22.0,29.0,17.4,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-005788,2025-12-08,SKU-00013,Store,STR-04,56.0,69.4,41.7,56.0,System Auto-Replenishment,False,,Auto-approved
DEC-005789,2025-12-08,SKU-00018,Store,STR-04,58.0,80.5,48.3,58.0,System Auto-Replenishment,False,,Auto-approved
DEC-005790,2025-12-08,SKU-00001,Store,STR-04,44.0,60.5,36.3,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005791,2025-12-08,SKU-00016,Store,STR-04,13.0,16.6,10.0,13.0,System Auto-Replenishment,False,,Auto-approved
DEC-005792,2025-12-08,SKU-00004,Store,STR-05,22.0,30.3,18.2,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-005793,2025-12-08,SKU-00021,Store,STR-05,24.0,29.8,17.9,24.0,System Auto-Replenishment,False,,Auto-approved
DEC-005794,2025-12-08,SKU-00014,Store,STR-05,59.0,70.2,42.1,59.0,System Auto-Replenishment,False,,Auto-approved
DEC-005795,2025-12-08,SKU-00016,Store,STR-05,17.0,22.6,13.5,17.0,System Auto-Replenishment,False,,Auto-approved
DEC-005796,2025-12-08,SKU-00022,Store,STR-06,37.0,49.5,29.7,37.0,System Auto-Replenishment,False,,Auto-approved
DEC-005797,2025-12-08,SKU-00005,Store,STR-06,23.2,13.7,8.2,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005798,2025-12-08,SKU-00018,Store,STR-06,37.0,40.5,24.3,37.0,System Auto-Replenishment,False,,Auto-approved
DEC-005799,2025-12-08,SKU-00002,Store,STR-06,46.0,56.2,33.7,46.0,System Auto-Replenishment,False,,Auto-approved
DEC-005800,2025-12-08,SKU-00019,Store,STR-06,30.0,41.1,24.7,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005801,2025-12-08,SKU-00009,Store,STR-06,40.0,49.8,29.9,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-005802,2025-12-08,SKU-00023,Store,STR-07,79.0,102.8,61.7,79.0,System Auto-Replenishment,False,,Auto-approved
DEC-005803,2025-12-08,SKU-00006,Store,STR-08,11.0,13.8,8.3,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-005804,2025-12-08,SKU-00021,Store,STR-08,10.0,14.2,8.5,10.0,System Auto-Replenishment,False,,Auto-approved
DEC-005805,2025-12-08,SKU-00011,Store,STR-08,9.0,10.2,6.1,9.0,System Auto-Replenishment,False,,Auto-approved
DEC-005806,2025-12-08,SKU-00002,Store,STR-08,18.0,21.7,13.0,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-005807,2025-12-08,SKU-00024,Store,STR-08,16.9,23.6,14.1,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005808,2025-12-08,SKU-00005,Store,STR-08,7.1,7.7,4.6,7.1,System Auto-Replenishment,False,,Auto-approved
DEC-005809,2025-12-09,SKU-00001,Store,STR-01,50.0,68.3,41.0,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-005810,2025-12-09,SKU-00002,Store,Multiple,171.0,123.0,73.8,171.0,System Auto-Replenishment,False,,Auto-approved
DEC-005811,2025-12-09,SKU-00021,Store,STR-01,17.0,18.2,10.9,17.0,System Auto-Replenishment,False,,Auto-approved
DEC-005812,2025-12-09,SKU-00011,Store,STR-01,15.0,15.8,9.5,15.0,System Auto-Replenishment,False,,Auto-approved
DEC-005813,2025-12-09,SKU-00002,Store,STR-02,84.0,119.1,71.5,84.0,System Auto-Replenishment,False,,Auto-approved
DEC-005814,2025-12-09,SKU-00014,Store,STR-02,76.0,101.9,61.2,76.0,System Auto-Replenishment,False,,Auto-approved
DEC-005815,2025-12-09,SKU-00019,Store,STR-02,49.0,69.7,41.8,49.0,System Auto-Replenishment,False,,Auto-approved
DEC-005816,2025-12-09,SKU-00007,Store,STR-02,110.0,111.9,67.1,110.0,System Auto-Replenishment,False,,Auto-approved
DEC-005817,2025-12-09,SKU-00013,Store,STR-02,72.0,84.5,50.7,72.0,System Auto-Replenishment,False,,Auto-approved
DEC-005818,2025-12-09,SKU-00001,Store,STR-03,70.9,95.6,57.4,70.9,System Auto-Replenishment,False,,Auto-approved
DEC-005819,2025-12-09,SKU-00021,Store,Multiple,43.0,20.4,12.2,43.0,System Auto-Replenishment,False,,Auto-approved
DEC-005820,2025-12-09,SKU-00017,Store,Multiple,149.5,115.9,69.5,149.5,System Auto-Replenishment,False,,Auto-approved
DEC-005821,2025-12-09,SKU-00023,Store,STR-03,53.0,58.9,35.4,53.0,System Auto-Replenishment,False,,Auto-approved
DEC-005822,2025-12-09,SKU-00004,Store,STR-04,14.0,15.5,9.3,14.0,System Auto-Replenishment,False,,Auto-approved
DEC-005823,2025-12-09,SKU-00014,Store,STR-04,32.0,35.3,21.2,32.0,System Auto-Replenishment,False,,Auto-approved
DEC-005824,2025-12-09,SKU-00011,Store,STR-04,10.0,13.3,8.0,10.0,System Auto-Replenishment,False,,Auto-approved
DEC-005825,2025-12-09,SKU-00021,Store,STR-04,15.0,21.4,12.8,15.0,System Auto-Replenishment,False,,Auto-approved
DEC-005826,2025-12-09,SKU-00006,Store,STR-04,32.0,35.4,21.3,32.0,System Auto-Replenishment,False,,Auto-approved
DEC-005827,2025-12-09,SKU-00017,Store,Multiple,100.0,53.7,32.2,100.0,System Auto-Replenishment,False,,Auto-approved
DEC-005828,2025-12-09,SKU-00024,Store,STR-05,69.0,81.3,48.8,69.0,System Auto-Replenishment,False,,Auto-approved
DEC-005829,2025-12-09,SKU-00020,Store,STR-05,39.0,43.7,26.2,39.0,System Auto-Replenishment,False,,Auto-approved
DEC-005830,2025-12-09,SKU-00008,Store,STR-05,81.0,93.1,55.8,81.0,System Auto-Replenishment,False,,Auto-approved
DEC-005831,2025-12-09,SKU-00006,Store,STR-05,31.0,43.4,26.1,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-005832,2025-12-09,SKU-00017,Store,STR-05,83.0,80.7,48.4,83.0,System Auto-Replenishment,False,,Auto-approved
DEC-005833,2025-12-09,SKU-00004,Store,STR-06,23.0,28.2,16.9,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-005834,2025-12-09,SKU-00005,Store,STR-06,23.2,13.7,8.2,23.2,System Auto-Replenishment,False,,Auto-approved
DEC-005835,2025-12-09,SKU-00024,Store,STR-06,39.0,51.2,30.7,39.0,System Auto-Replenishment,False,,Auto-approved
DEC-005836,2025-12-09,SKU-00003,Store,STR-06,48.0,59.2,35.5,48.0,System Auto-Replenishment,False,,Auto-approved
DEC-005837,2025-12-09,SKU-00004,Store,STR-07,19.0,24.8,14.9,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-005838,2025-12-09,SKU-00020,Store,STR-07,41.0,49.1,29.5,41.0,System Auto-Replenishment,False,,Auto-approved
DEC-005839,2025-12-09,SKU-00001,Store,STR-08,32.2,34.8,20.9,32.2,System Auto-Replenishment,False,,Auto-approved
DEC-005840,2025-12-09,SKU-00018,Store,STR-08,18.0,22.1,13.3,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-005841,2025-12-09,SKU-00010,Store,STR-08,11.0,15.4,9.2,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-005842,2025-12-09,SKU-00013,Store,STR-08,26.0,36.4,21.8,26.0,System Auto-Replenishment,False,,Auto-approved
DEC-005843,2025-12-09,SKU-00024,Store,STR-08,24.9,23.6,14.1,24.9,System Auto-Replenishment,False,,Auto-approved
DEC-005844,2025-12-10,SKU-00003,Store,STR-01,44.0,51.8,31.1,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005845,2025-12-10,SKU-00004,Store,STR-01,42.0,59.9,36.0,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-005846,2025-12-10,SKU-00008,Store,STR-01,44.0,59.2,35.5,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005847,2025-12-10,SKU-00009,Store,STR-01,44.0,58.8,35.3,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005848,2025-12-10,SKU-00020,Store,STR-01,33.0,37.1,22.3,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-005849,2025-12-10,SKU-00020,Store,STR-02,40.0,47.9,28.7,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-005850,2025-12-10,SKU-00018,Store,STR-02,73.0,83.0,49.8,73.0,System Auto-Replenishment,False,,Auto-approved
DEC-005851,2025-12-10,SKU-00003,Store,STR-02,61.0,82.3,49.4,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-005852,2025-12-10,SKU-00009,Store,STR-02,81.0,95.8,57.5,81.0,System Auto-Replenishment,False,,Auto-approved
DEC-005853,2025-12-10,SKU-00024,Store,STR-02,52.0,58.9,35.3,52.0,System Auto-Replenishment,False,,Auto-approved
DEC-005854,2025-12-10,SKU-00019,Store,STR-03,86.0,112.1,67.3,86.0,System Auto-Replenishment,False,,Auto-approved
DEC-005855,2025-12-10,SKU-00008,Store,STR-03,96.0,123.4,74.0,96.0,System Auto-Replenishment,False,,Auto-approved
DEC-005856,2025-12-10,SKU-00013,Store,Multiple,179.5,112.8,67.7,0.0,Planner Review,True,Warehouse supply shortfall - partial fulfilment,Manual override
DEC-005857,2025-12-10,SKU-00004,Store,STR-03,20.0,27.8,16.7,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-005858,2025-12-10,SKU-00005,Store,Multiple,34.0,20.2,12.1,34.0,System Auto-Replenishment,False,,Auto-approved
DEC-005859,2025-12-10,SKU-00015,Store,STR-03,44.0,59.6,35.7,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005860,2025-12-10,SKU-00007,Store,Multiple,177.0,95.1,57.1,177.0,System Auto-Replenishment,False,,Auto-approved
DEC-005861,2025-12-10,SKU-00010,Store,STR-03,31.0,34.3,20.6,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-005862,2025-12-10,SKU-00011,Store,STR-03,22.0,28.6,17.2,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-005863,2025-12-10,SKU-00003,Store,STR-04,33.0,43.5,26.1,33.0,System Auto-Replenishment,False,,Auto-approved
DEC-005864,2025-12-10,SKU-00007,Store,STR-04,53.0,56.0,33.6,53.0,System Auto-Replenishment,False,,Auto-approved
DEC-005865,2025-12-10,SKU-00001,Store,STR-04,47.0,60.5,36.3,47.0,System Auto-Replenishment,False,,Auto-approved
DEC-005866,2025-12-10,SKU-00022,Store,STR-04,22.0,27.6,16.6,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-005867,2025-12-10,SKU-00012,Store,Multiple,29.0,19.0,11.4,29.0,System Auto-Replenishment,False,,Auto-approved
DEC-005868,2025-12-10,SKU-00015,Store,STR-05,61.0,76.4,45.8,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-005869,2025-12-10,SKU-00011,Store,STR-05,25.0,28.4,17.0,25.0,System Auto-Replenishment,False,,Auto-approved
DEC-005870,2025-12-10,SKU-00017,Store,STR-06,63.0,78.4,47.1,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-005871,2025-12-10,SKU-00023,Store,STR-06,50.0,54.9,33.0,50.0,System Auto-Replenishment,False,,Auto-approved
DEC-005872,2025-12-10,SKU-00010,Store,STR-06,21.0,27.6,16.5,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-005873,2025-12-10,SKU-00021,Store,STR-06,11.0,15.7,9.4,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-005874,2025-12-10,SKU-00001,Store,STR-06,58.0,72.8,43.7,58.0,System Auto-Replenishment,False,,Auto-approved
DEC-005875,2025-12-10,SKU-00012,Store,STR-07,42.0,49.1,29.5,42.0,System Auto-Replenishment,False,,Auto-approved
DEC-005876,2025-12-10,SKU-00018,Store,STR-07,67.0,82.1,49.2,67.0,System Auto-Replenishment,False,,Auto-approved
DEC-005877,2025-12-10,SKU-00002,Store,STR-07,47.0,57.8,34.7,47.0,System Auto-Replenishment,False,,Auto-approved
DEC-005878,2025-12-10,SKU-00006,Store,STR-07,44.0,46.3,27.8,44.0,System Auto-Replenishment,False,,Auto-approved
DEC-005879,2025-12-10,SKU-00014,Store,STR-08,23.0,32.2,19.3,23.0,System Auto-Replenishment,False,,Auto-approved
DEC-005880,2025-12-10,SKU-00020,Store,STR-08,10.0,9.6,5.7,10.0,System Auto-Replenishment,False,,Auto-approved
DEC-005881,2025-12-10,SKU-00023,Store,STR-08,45.0,47.3,28.4,45.0,System Auto-Replenishment,False,,Auto-approved
DEC-005882,2025-12-11,SKU-00007,Store,STR-01,118.0,144.1,86.4,118.0,System Auto-Replenishment,False,,Auto-approved
DEC-005883,2025-12-11,SKU-00015,Store,STR-01,79.0,96.6,57.9,79.0,System Auto-Replenishment,False,,Auto-approved
DEC-005884,2025-12-11,SKU-00023,Store,STR-01,79.0,86.7,52.0,79.0,System Auto-Replenishment,False,,Auto-approved
DEC-005885,2025-12-11,SKU-00024,Store,STR-01,64.0,83.0,49.8,64.0,System Auto-Replenishment,False,,Auto-approved
DEC-005886,2025-12-11,SKU-00014,Store,Multiple,106.0,70.7,42.4,106.0,System Auto-Replenishment,False,,Auto-approved
DEC-005887,2025-12-11,SKU-00022,Store,STR-01,30.0,42.0,25.2,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005888,2025-12-11,SKU-00013,Store,Multiple,120.0,69.3,41.6,120.0,System Auto-Replenishment,False,,Auto-approved
DEC-005889,2025-12-11,SKU-00008,Store,STR-02,67.0,78.5,47.1,67.0,System Auto-Replenishment,False,,Auto-approved
DEC-005890,2025-12-11,SKU-00012,Store,STR-02,19.0,22.2,13.3,19.0,System Auto-Replenishment,False,,Auto-approved
DEC-005891,2025-12-11,SKU-00016,Store,STR-02,22.0,25.2,15.1,22.0,System Auto-Replenishment,False,,Auto-approved
DEC-005892,2025-12-11,SKU-00023,Store,STR-02,64.0,87.0,52.2,64.0,System Auto-Replenishment,False,,Auto-approved
DEC-005893,2025-12-11,SKU-00006,Store,STR-02,32.0,38.5,23.1,32.0,System Auto-Replenishment,False,,Auto-approved
DEC-005894,2025-12-11,SKU-00022,Store,STR-02,29.0,40.7,24.4,29.0,System Auto-Replenishment,False,,Auto-approved
DEC-005895,2025-12-11,SKU-00018,Store,STR-03,55.0,67.8,40.7,55.0,System Auto-Replenishment,False,,Auto-approved
DEC-005896,2025-12-11,SKU-00016,Store,Multiple,69.0,50.0,30.0,69.0,System Auto-Replenishment,False,,Auto-approved
DEC-005897,2025-12-11,SKU-00001,Store,STR-03,68.0,95.6,57.4,68.0,System Auto-Replenishment,False,,Auto-approved
DEC-005898,2025-12-11,SKU-00013,Store,Multiple,256.5,112.8,67.7,256.5,System Auto-Replenishment,False,,Auto-approved
DEC-005899,2025-12-11,SKU-00017,Store,Multiple,148.0,115.9,69.5,148.0,System Auto-Replenishment,False,,Auto-approved
DEC-005900,2025-12-11,SKU-00006,Store,STR-03,31.0,43.5,26.1,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-005901,2025-12-11,SKU-00009,Store,STR-03,49.0,59.5,35.7,49.0,System Auto-Replenishment,False,,Auto-approved
DEC-005902,2025-12-11,SKU-00002,Store,STR-03,49.0,62.1,37.3,49.0,System Auto-Replenishment,False,,Auto-approved
DEC-005903,2025-12-11,SKU-00013,Store,STR-04,57.0,69.4,41.7,57.0,System Auto-Replenishment,False,,Auto-approved
DEC-005904,2025-12-11,SKU-00011,Store,STR-04,10.0,13.3,8.0,10.0,System Auto-Replenishment,False,,Auto-approved
DEC-005905,2025-12-11,SKU-00020,Store,STR-04,30.0,28.0,16.8,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005906,2025-12-11,SKU-00018,Store,STR-04,57.0,80.5,48.3,57.0,System Auto-Replenishment,False,,Auto-approved
DEC-005907,2025-12-11,SKU-00010,Store,STR-04,25.0,29.3,17.6,25.0,System Auto-Replenishment,False,,Auto-approved
DEC-005908,2025-12-11,SKU-00005,Store,STR-04,12.0,13.8,8.3,12.0,System Auto-Replenishment,False,,Auto-approved
DEC-005909,2025-12-11,SKU-00005,Store,STR-05,18.0,20.6,12.4,18.0,System Auto-Replenishment,False,,Auto-approved
DEC-005910,2025-12-11,SKU-00021,Store,STR-05,21.0,29.8,17.9,21.0,System Auto-Replenishment,False,,Auto-approved
DEC-005911,2025-12-11,SKU-00018,Store,STR-05,39.0,47.4,28.4,39.0,System Auto-Replenishment,False,,Auto-approved
DEC-005912,2025-12-11,SKU-00001,Store,STR-05,63.0,71.6,43.0,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-005913,2025-12-11,SKU-00003,Store,STR-05,64.0,73.2,43.9,64.0,System Auto-Replenishment,False,,Auto-approved
DEC-005914,2025-12-11,SKU-00011,Store,STR-06,15.0,19.4,11.6,15.0,System Auto-Replenishment,False,,Auto-approved
DEC-005915,2025-12-11,SKU-00014,Store,STR-06,63.0,70.5,42.3,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-005916,2025-12-11,SKU-00020,Store,STR-06,20.0,21.2,12.7,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-005917,2025-12-11,SKU-00018,Store,STR-06,30.0,40.5,24.3,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005918,2025-12-11,SKU-00014,Store,STR-07,40.0,48.2,28.9,40.0,System Auto-Replenishment,False,,Auto-approved
DEC-005919,2025-12-11,SKU-00022,Store,STR-07,30.0,34.9,21.0,30.0,System Auto-Replenishment,False,,Auto-approved
DEC-005920,2025-12-11,SKU-00023,Store,STR-07,89.0,102.8,61.7,89.0,System Auto-Replenishment,False,,Auto-approved
DEC-005921,2025-12-11,SKU-00008,Store,STR-07,69.0,77.1,46.2,69.0,System Auto-Replenishment,False,,Auto-approved
DEC-005922,2025-12-11,SKU-00009,Store,STR-08,24.0,29.0,17.4,24.0,System Auto-Replenishment,False,,Auto-approved
DEC-005923,2025-12-11,SKU-00006,Store,STR-08,11.0,13.8,8.3,11.0,System Auto-Replenishment,False,,Auto-approved
DEC-005924,2025-12-11,SKU-00001,Store,STR-08,28.0,34.8,20.9,28.0,System Auto-Replenishment,False,,Auto-approved
DEC-005925,2025-12-11,SKU-00019,Store,STR-08,20.0,22.9,13.8,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-005926,2025-12-11,SKU-00004,Store,STR-08,7.0,7.3,4.4,7.0,System Auto-Replenishment,False,,Auto-approved
DEC-005927,2025-12-11,SKU-00015,Store,STR-08,31.0,36.2,21.7,31.0,System Auto-Replenishment,False,,Auto-approved
DEC-005928,2025-12-12,SKU-00001,Store,STR-01,63.0,68.3,41.0,63.0,System Auto-Replenishment,False,,Auto-approved
DEC-005929,2025-12-12,SKU-00010,Store,Multiple,70.0,42.4,25.4,70.0,System Auto-Replenishment,False,,Auto-approved
DEC-005930,2025-12-12,SKU-00002,Store,STR-01,91.0,123.0,73.8,91.0,System Auto-Replenishment,False,,Auto-approved
DEC-005931,2025-12-12,SKU-00019,Store,Multiple,110.0,86.6,52.0,110.0,System Auto-Replenishment,False,,Auto-approved
DEC-005932,2025-12-12,SKU-00018,Store,STR-01,97.0,107.7,64.6,97.0,System Auto-Replenishment,False,,Auto-approved
DEC-005933,2025-12-12,SKU-00010,Store,STR-02,20.0,24.2,14.5,20.0,System Auto-Replenishment,False,,Auto-approved
DEC-005934,2025-12-12,SKU-00015,Store,STR-02,61.0,75.0,45.0,61.0,System Auto-Replenishment,False,,Auto-approved
DEC-005935,2025-12-12,SKU-00014,Store,STR-02,76.0,101.9,61.2,76.0,System Auto-Replenishment,False,,Auto-approved
DEC-005936,2025-12-12,SKU-00007,Store,STR-02,88.0,111.9,67.1,88.0,System Auto-Replenishment,False,,Auto-approved
DEC-005937,2025-12-12,SKU-00013,Store,STR-02,82.0,84.5,50.7,82.0,System Auto-Replenishment,False,,Auto-approved
DEC-005938,2025-12-12,SKU-00020,Store,Multiple,71.0,41.9,25.1,71.0,System Auto-Replenishment,False,,Auto-approved
DEC-005939,2025-12-12,SKU-00023,Store,STR-03,56.0,58.9,35.4,56.0,System Auto-Replenishment,False,,Auto-approved
